ID	공표일	기업명	품목	리콜종류
2908	2021-05-31 	삼주조명	일반조명기구	명령에따른리콜
2907	2021-05-31 	(주)쓰리씨라이팅인더스	일반조명기구	명령에따른리콜
2906	2021-05-31 	(주)티더블유라이팅(TW lighting Co. Ltd)	일반조명기구	명령에따른리콜
2905	2021-05-31 	(주)글로벌엘이디	일반조명기구	명령에따른리콜
2904	2021-05-28 	스페셜라이즈드코리아 (유)	LEVO FSR(리보 에프에스알), LEVO HT(리보 하드테일), KENEVO FSR(케니보 에프에스알)	자발적리콜
2903	2021-05-28 	에프알엘코리아주식회사	W Body shaper쇼츠(스무드)	자발적리콜
2902	2021-05-27 	(주)LG패션	모가미 샌들 4종 (Black/Blue/Lime/Pink)	자발적리콜
2901	2021-05-21 	코리아보드게임즈	모두의 마블 메가 디럭스	자발적리콜
2900	2021-05-21 	코리아보드게임즈	모두의 마블 이코노미	자발적리콜
2899	2021-05-17 	주식회사 나눅스네트웍스	테푸이 하이박스	자발적리콜
2898	2021-05-11 	콘티넨탈타이어코리아 유한회사	자동차 타이어	자발적리콜
2897	2021-05-10 	제주예일상사	전지	명령에따른리콜
2896	2021-05-10 	블루오션	전지	명령에따른리콜
2895	2021-05-10 	현대프로나비	전지	명령에따른리콜
2894	2021-05-10 	 디에이치코리아	전지	명령에따른리콜
2893	2021-05-10 	㈜ 이지뷰	전지	명령에따른리콜
2892	2021-05-10 	㈜ 세풍	전지	명령에따른리콜
2891	2021-05-10 	지오트레이드 	전지	명령에따른리콜
2890	2021-05-10 	㈜ 좋은마케팅	전지	명령에따른리콜
2889	2021-05-10 	㈜ 네비코리아	전지	명령에따른리콜
2888	2021-05-10 	아이티온	전지	명령에따른리콜
2887	2021-05-10 	하이스트 	전지	명령에따른리콜
2886	2021-05-10 	주식회사 오토라인시티	전지	명령에따른리콜
2885	2021-05-10 	대원모터스주식회사	전지	명령에따른리콜
2884	2021-05-10 	㈜ 에이셀	전지	명령에따른리콜
2883	2021-04-19 	리크(판매업체)	직류전원장치	명령에따른리콜
2882	2021-04-07 	주식회사유니아트	완구	명령에따른리콜
2881	2021-04-07 	㈜백광	유아용섬유제품	명령에따른리콜
2880	2021-04-07 	롯데쇼핑(주)롯데마트사업본부	아동용 섬유제품	명령에따른리콜
2879	2021-04-07 	(주)동진침장	아동용 섬유제품	명령에따른리콜
2878	2021-04-07 	K2BIKE	어린이용 자전거	명령에따른리콜
2877	2021-04-07 	㈜오디바이크	완구	명령에따른리콜
2876	2021-04-07 	㈜태서전기	완구	명령에따른리콜
2875	2021-04-07 	바이크패밀리	완구	명령에따른리콜
2874	2021-04-07 	인이상사	완구	명령에따른리콜
2873	2021-04-07 	노바웨이	완구	명령에따른리콜
2872	2021-04-07 	주식회사 이토	완구	명령에따른리콜
2871	2021-04-07 	하나완구	완구	명령에따른리콜
2870	2021-04-07 	매트랜드	합성수지제 어린이제품	명령에따른리콜
2869	2021-04-07 	(주)비앤씨	합성수지제 어린이제품	명령에따른리콜
2868	2021-04-07 	(주)금오디앤아이 지점	합성수지제 어린이제품	명령에따른리콜
2867	2021-04-07 	㈜보아스린	완구	명령에따른리콜
2866	2021-04-07 	썬라이즈	완구	명령에따른리콜
2865	2021-04-07 	(주)비앤씨	완구	명령에따른리콜
2864	2021-04-07 	와우키즈	완구	명령에따른리콜
2863	2021-04-07 	㈜인케이홀딩스	아동용 섬유제품	명령에따른리콜
2862	2021-04-07 	주식회사 골든래빗	아동용 섬유제품	명령에따른리콜
2861	2021-04-07 	㈜동일금속	가정용 압력냄비 및 압력솥	명령에따른리콜
2860	2021-04-07 	광진조명	일반조명기구	명령에따른리콜
2859	2021-04-07 	(주)아성	직류전원장치	명령에따른리콜
2858	2021-04-07 	(주)지니스	직류전원장치	명령에따른리콜
2857	2021-04-07 	㈜아이히트코리아	직류전원장치	명령에따른리콜
2856	2021-04-07 	(주)락앤락	주방용 전열기구	명령에따른리콜
2855	2021-04-07 	(주)이엘산업	일반조명기구	명령에따른리콜
2854	2021-04-07 	주식회사 우보	일반조명기구	명령에따른리콜
2853	2021-04-07 	㈜토탈룩스	일반조명기구	명령에따른리콜
2852	2021-03-18 	(주)씨엔드에치크리에이티브	전지 (DC 3.7V)	자발적리콜
2851	2021-03-16 	방울컬렉션	전기온수매트	명령에따른리콜
2850	2021-03-09 	엘포엘	밸크로 삭스 스니커즈	자발적리콜
2849	2021-02-25 	주식회사 세기AT	ATH-CK3TW	자발적리콜
2848	2021-02-25 	또래친구㈜	아동용섬유제품	명령에따른리콜
2847	2021-02-25 	미소	어린이용안경테	명령에따른리콜
2846	2021-02-25 	(주)오로라	건전지	명령에따른리콜
2845	2021-02-25 	(주)윙하우스	기타 어린이제품(우의)	명령에따른리콜
2844	2021-02-25 	(주)윙하우스	기타 어린이제품(우의)	명령에따른리콜
2843	2021-02-25 	KY I&D	아동용 섬유제품(가방류)	명령에따른리콜
2842	2021-02-25 	KY I&D	아동용 섬유제품(가방류)	명령에따른리콜
2841	2021-02-25 	거화아이엔씨(주)	아동용 섬유제품(가방류)	명령에따른리콜
2840	2021-02-25 	거화아이엔씨(주)	아동용 섬유제품(가방류)	명령에따른리콜
2839	2021-02-25 	㈜쿠기 어드벤쳐	아동용 섬유제품(가방류)	명령에따른리콜
2838	2021-02-25 	웨이블레이 에듀(주)	완구	명령에따른리콜
2837	2021-02-25 	은혜사	완구(슬라임)	명령에따른리콜
2836	2021-02-25 	자연과학습	완구(슬라임)	명령에따른리콜
2835	2021-02-25 	자연과학습	완구(슬라임)	명령에따른리콜
2834	2021-02-25 	자연과학습	완구(슬라임)	명령에따른리콜
2833	2021-02-25 	자연과학습	완구(슬라임)	명령에따른리콜
2832	2021-02-25 	(주)더오픈하우스	학용품(필통)	명령에따른리콜
2831	2021-02-25 	(주)더오픈하우스	학용품(봉제필통)	명령에따른리콜
2830	2021-02-25 	HY물산	학용품(봉제필통)	명령에따른리콜
2829	2021-02-25 	(주)필박스	학용품(봉제필통)	명령에따른리콜
2828	2021-02-25 	아이엔디	아동용섬유제품	명령에따른리콜
2827	2021-02-25 	구디스	아동용섬유제품	명령에따른리콜
2826	2021-02-25 	㈜오픈한	아동용섬유제품	명령에따른리콜
2825	2021-02-25 	(주)아진	아동용섬유제품	명령에따른리콜
2824	2021-02-25 	(주)성창에프앤지	아동용섬유제품	명령에따른리콜
2823	2021-02-25 	(주)이투컴	아동용섬유제품	명령에따른리콜
2822	2021-02-25 	㈜디자인스튜디오영	아동용섬유제품	명령에따른리콜
2821	2021-02-25 	(주)이랜드월드패션사업부	아동용섬유제품	명령에따른리콜
2820	2021-02-25 	백운옵틱	어린이용안경테	명령에따른리콜
2819	2021-02-25 	뉴페이스옵틱	어린이용안경테	명령에따른리콜
2818	2021-02-25 	백운옵틱	어린이용안경테	명령에따른리콜
2817	2021-02-25 	오엔오 옵티칼	어린이용안경테	명령에따른리콜
2816	2021-02-25 	㈜오름인터내셔널	어린이용안경테	명령에따른리콜
2815	2021-02-25 	꾼컴퍼니	어린이용가죽제품	명령에따른리콜
2814	2021-02-25 	주식회사 파스텔세상	어린이용가죽제품	명령에따른리콜
2813	2021-02-25 	루루슈	어린이용가죽제품	명령에따른리콜
2812	2021-02-25 	투게더플러스	어린이용가죽제품	명령에따른리콜
2811	2021-02-25 	(주)윙하우스	어린이용가죽제품	명령에따른리콜
2810	2021-02-25 	아이옷샵	유아용섬유제품	명령에따른리콜
2809	2021-02-25 	(주)수성아이엔티	유아용섬유제품	명령에따른리콜
2808	2021-02-25 	아이옷샵	유아용섬유제품	명령에따른리콜
2807	2021-02-25 	(주)구름위에햇님	유아용섬유제품	명령에따른리콜
2806	2021-02-25 	(주)코디아이어패럴	유아용섬유제품	명령에따른리콜
2805	2021-02-25 	(주)필박스	학용품	명령에따른리콜
2804	2021-02-25 	지오이에스	유아용섬유제품	명령에따른리콜
2803	2021-02-25 	유지(UJI)	학용품	명령에따른리콜
2802	2021-02-25 	(주)윙하우스	학용품	명령에따른리콜
2801	2021-02-25 	바닐라루시	학용품	명령에따른리콜
2800	2021-02-25 	팝콘 F&T	학용품	명령에따른리콜
2799	2021-02-25 	㈜엘리스뮤직	학용품	명령에따른리콜
2798	2021-02-25 	(주)필박스	학용품	명령에따른리콜
2797	2021-02-25 	(주)플랜룩스	직류전원장치	명령에따른리콜
2796	2021-02-25 	(주) 티앤에스트레이딩	백열등기구	명령에따른리콜
2795	2021-02-02 	페스툴코리아유한회사	Kapex saw	자발적리콜
2794	2021-01-18 	디지프리INT	발열조끼	자발적리콜
2793	2021-01-14 	미소로테크	발열조끼	자발적리콜
2792	2021-01-14 	주식회사 콜핑	직류전원을 사용하는 전기찜질기(테미발열조끼)	자발적리콜
2791	2021-01-14 	케이투코리아(주)	직류전원을 사용하는 전기찜질기(K2)	자발적리콜
2790	2020-12-23 	Facebook Technologies, LLC	오큘러스 퀘스트 2 가상현실 헤드셋(이하 “퀘스트2”)에 장착할 탈부착가능 안면 쿠션 커버	자발적리콜
2789	2020-12-14 	대성전자	전기요	자발적리콜
2788	2020-12-14 	금호타이어㈜	자동차용 타이어	명령에따른리콜
2787	2020-12-10 	홍진테크(주)	전기스토브	명령에따른리콜
2786	2020-12-10 	(주)삼우힐링라이프	직류전원장치	명령에따른리콜
2785	2020-12-10 	(주)제스파	직류전원장치	명령에따른리콜
2784	2020-12-10 	(주)에이포인트코리아	직류전원장치	명령에따른리콜
2783	2020-12-10 	바이퍼럭스	직류전원장치	명령에따른리콜
2782	2020-12-10 	㈜한일의료기	전기찜질기	명령에따른리콜
2781	2020-12-10 	오리온씨엔씨	전기찜질기	명령에따른리콜
2780	2020-12-10 	한일의료기	전기장판	명령에따른리콜
2779	2020-12-10 	㈜한일생명과학	전기장판	명령에따른리콜
2778	2020-12-10 	(주)우진의료기	전기장판	명령에따른리콜
2777	2020-12-10 	라디언스(주)광주지점	전기요	명령에따른리콜
2776	2020-12-10 	(주)금풍전기산업	전기요	명령에따른리콜
2775	2020-12-10 	(주)원팩	전기요	명령에따른리콜
2774	2020-12-10 	(주)태평양메디칼	전기요	명령에따른리콜
2773	2020-12-10 	(주)한진종합	전기요	명령에따른리콜
2772	2020-12-10 	삼성인테리어조명	전기스탠드	명령에따른리콜
2771	2020-12-10 	한영상사	전기방석	명령에따른리콜
2770	2020-12-10 	한일메디칼	전기방석	명령에따른리콜
2769	2020-12-10 	우진테크	전기매트	명령에따른리콜
2768	2020-12-10 	디바제(dibase)	백열등기구	명령에따른리콜
2767	2020-12-10 	(주)베스트조명	LED등기구	명령에따른리콜
2766	2020-12-10 	(주)글로벌엘이디	LED등기구	명령에따른리콜
2765	2020-12-10 	씨티전기주식회사	LED등기구	명령에따른리콜
2764	2020-12-10 	(주)에스케이디엘이디	LED등기구	명령에따른리콜
2763	2020-12-10 	(주)대한프라스틱	폴리염화비닐관	명령에따른리콜
2762	2020-12-10 	(주)대경프라스틱	폴리염화비닐관	명령에따른리콜
2761	2020-12-10 	시호인터내셔날	실내용 바닥재	명령에따른리콜
2760	2020-12-10 	동성산업	온열팩	명령에따른리콜
2759	2020-12-10 	주식회사 미래메디쿠스	고령자용 보행차	명령에따른리콜
2758	2020-12-10 	(주)탑메디칼	고령자용 보행차	명령에따른리콜
2757	2020-12-10 	아이온컴퍼니	기타 어린이제품	명령에따른리콜
2756	2020-12-10 	㈜대현화학공업	기타 어린이제품	명령에따른리콜
2755	2020-12-10 	플라잉타이거코리아주식회사	어린이용 장신구	명령에따른리콜
2754	2020-12-10 	도트엔도트	어린이용 장신구	명령에따른리콜
2753	2020-12-10 	수진글로벌	어린이용 장신구	명령에따른리콜
2752	2020-12-10 	㈜율그란	어린이용 장신구	명령에따른리콜
2751	2020-12-10 	더그로우	어린이용 장신구	명령에따른리콜
2750	2020-12-10 	주식회사 아이엔피	완구	명령에따른리콜
2749	2020-12-10 	㈜무토	완구	명령에따른리콜
2748	2020-12-10 	백운홈쇼핑	완구	명령에따른리콜
2747	2020-12-10 	매직캐슬	완구	명령에따른리콜
2746	2020-12-10 	주식회사 영공방	완구	명령에따른리콜
2745	2020-12-10 	빅마스터	완구	명령에따른리콜
2744	2020-12-10 	(주)반디	완구	명령에따른리콜
2743	2020-12-10 	(주)이투컬렉션	완구	명령에따른리콜
2742	2020-12-10 	매몬스튜디오	완구	명령에따른리콜
2741	2020-12-10 	(주)조엔	완구	명령에따른리콜
2740	2020-12-10 	(주)세븐스타나이스	아동용 섬유제품	명령에따른리콜
2739	2020-12-10 	㈜느엘	아동용 섬유제품	명령에따른리콜
2738	2020-12-10 	앤젤아이	아동용 섬유제품	명령에따른리콜
2737	2020-12-10 	(주)라운드 컴퍼니	아동용 섬유제품	명령에따른리콜
2736	2020-12-10 	밤블루(bimbelot)	아동용 섬유제품	명령에따른리콜
2735	2020-12-10 	아이앤지	아동용 섬유제품	명령에따른리콜
2734	2020-12-10 	발코니	아동용 섬유제품	명령에따른리콜
2733	2020-12-10 	서울트레이딩	어린이용 가죽제품	명령에따른리콜
2732	2020-12-10 	(주)정훈제화	어린이용 가죽제품	명령에따른리콜
2731	2020-12-10 	(주)베틀사	유아용 섬유제품	명령에따른리콜
2730	2020-12-10 	베베	유아용 섬유제품	명령에따른리콜
2729	2020-12-10 	㈜디홀릭인터내셔널	어린이용 가구	명령에따른리콜
2728	2020-12-10 	민국가구	어린이용 가구	명령에따른리콜
2727	2020-12-10 	핸즈퍼니쳐	어린이용 가구	명령에따른리콜
2726	2020-12-10 	민국가구	어린이용 가구	명령에따른리콜
2725	2020-12-10 	제일상사	자동차용 어린이 보호장치	명령에따른리콜
2724	2020-12-10 	(주)지엠파트너	어린이용 이단침대	명령에따른리콜
2723	2020-12-02 	(주)위니아딤채	김치냉장고	자발적리콜
2722	2020-12-01 	주식회사 코린토	[카즈미] 피노 극세사 온열매트	자발적리콜
2721	2020-11-10 	(주)이마트	건전지(알칼리·망간 전지)	자발적리콜
2720	2020-11-04 	참조은산업	아동용 섬유제품	명령에따른리콜
2719	2020-11-04 	참인-코리아	전기찜질기	명령에따른리콜
2718	2020-11-04 	(주)굿프렌드	전기찜질기	명령에따른리콜
2717	2020-11-04 	㈜ 가포씨	전기찜질기	명령에따른리콜
2716	2020-11-04 	휴토피아	전기욕조	명령에따른리콜
2715	2020-11-04 	㈜비타그램	전기욕조	명령에따른리콜
2714	2020-11-04 	(주)새실텍스피아	아동용 섬유제품	명령에따른리콜
2713	2020-11-04 	참조은산업	유아용 섬유제품	명령에따른리콜
2712	2020-11-04 	세계유통	완구	명령에따른리콜
2711	2020-11-04 	(주)지나월드	완구	명령에따른리콜
2710	2020-11-04 	아이플러스(iPlus)	완구	명령에따른리콜
2709	2020-11-04 	엠에이치앤코	완구	명령에따른리콜
2708	2020-11-04 	코쿤(cocoon)	완구	명령에따른리콜
2707	2020-11-04 	이앤오(L&O)	완구	명령에따른리콜
2706	2020-11-04 	(주)비앤씨	완구	명령에따른리콜
2705	2020-11-04 	㈜서흥인터내셔날	완구	명령에따른리콜
2704	2020-11-04 	SJ아르떼	완구	명령에따른리콜
2703	2020-11-04 	자연과학습	완구	명령에따른리콜
2702	2020-11-04 	(주)종이나라	완구	명령에따른리콜
2701	2020-11-04 	㈜엠케이에듀	완구	명령에따른리콜
